code,treatment,rep,fungicide,institution,cultivar,city,state,year_analysis,year_trial,don,inc,sev,ph,yld,trial1,trial2
990 [19],Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1580.3,75,9.6,76.7,5745,Passo Fundo2018,7
991 [19],Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3118.4,83,9.1,76.5,5705,Passo Fundo2018,7
992 [19],Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2014,74,9.4,77.5,5870,Passo Fundo2018,7
993 [19],Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3069,80,10.3,77.1,5680,Passo Fundo2018,7
994 [19],Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,566.5,95,11.7,78.1,5865,Passo Fundo2018,7
995 [19],Trat 13,1,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2628.3,73,8,77.3,6505,Passo Fundo2018,7
996 [19],Trat 13,2,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1339.3,75,9.6,78.3,6140,Passo Fundo2018,7
997 [19],Trat 13,3,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1327.5,74,8,77.7,6745,Passo Fundo2018,7
998 [19],Trat 13,4,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1365.2,78,9.3,77.5,6265,Passo Fundo2018,7
999 [19],Trat 14,1,Clorotalonil + tebuconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2142.8,76,10.7,76.5,5980,Passo Fundo2018,7
NA,Trat 1,1,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,NA,NA,NA,NA,NA,Passo Fundo2018,7
NA,Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,NA,NA,NA,NA,NA,Passo Fundo2018,7
NA,Trat 13,1,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,NA,NA,NA,NA,NA,Passo Fundo2018,7
NA,Trat 14,1,Clorotalonil + tebuconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,NA,NA,NA,NA,NA,Passo Fundo2018,7
NA,Trat 2,2,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,NA,NA,NA,NA,NA,Passo Fundo2018,7
NA,Trat 3,1,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,NA,NA,NA,NA,NA,Passo Fundo2018,7
20_043,Trat 1,1,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2643.6,64,10.9,69,3608,Passo Fundo2019,9
20_044,Trat 1,2,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4198.2,46,7.8,72.8,4818,Passo Fundo2019,9
20_045,Trat 1,3,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4305.8,86,15.4,71.8,4080,Passo Fundo2019,9
20_046,Trat 1,4,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2871.4,86,12.2,70.4,4388,Passo Fundo2019,9
20_047,Trat 2,1,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3035,56,6.5,71.4,4288,Passo Fundo2019,9
20_048,Trat 2,2,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1482.7,45,4.6,73.6,5113,Passo Fundo2019,9
20_049,Trat 2,3,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2301.1,45,5.9,71.8,4980,Passo Fundo2019,9
20_050,Trat 2,4,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1052.6,19,1.6,71.6,5093,Passo Fundo2019,9
20_051,Trat 3,1,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2750.3,55,7.3,72.2,3568,Passo Fundo2019,9
20_052,Trat 3,2,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1035.3,22,1.9,73.8,4925,Passo Fundo2019,9
20_053,Trat 3,3,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1548.6,36,4.3,74,5153,Passo Fundo2019,9
20_054,Trat 3,4,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1003.4,25,3.3,75,5485,Passo Fundo2019,9
20_055,Trat 4,1,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2697.9,46,7.3,71.8,4353,Passo Fundo2019,9
20_056,Trat 4,2,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1533.4,19,1.8,73.6,5210,Passo Fundo2019,9
20_057,Trat 4,3,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1052.9,37,3.9,72.3,5463,Passo Fundo2019,9
20_058,Trat 4,4,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1070.3,27,3.2,75,5378,Passo Fundo2019,9
20_059,Trat 5,1,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2468.2,50,6.2,70.8,5205,Passo Fundo2019,9
20_060,Trat 5,2,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1961.5,47,5.7,72.6,4723,Passo Fundo2019,9
20_061,Trat 5,3,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3648.2,64,9.8,72.4,4660,Passo Fundo2019,9
20_062,Trat 5,4,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1792.8,20,2.2,73.4,5293,Passo Fundo2019,9
20_063,Trat 6,1,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1920.9,43,6.8,74,3938,Passo Fundo2019,9
20_064,Trat 6,2,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1887.2,21,1.7,71.6,4815,Passo Fundo2019,9
20_065,Trat 6,3,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1821.7,18,2.5,72.2,4305,Passo Fundo2019,9
20_066,Trat 6,4,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1657.5,33,2.9,73.6,5260,Passo Fundo2019,9
20_067,Trat 7,1,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4144.4,64,10.1,71.2,4758,Passo Fundo2019,9
20_068,Trat 7,2,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4481.4,55,8.1,68.2,3993,Passo Fundo2019,9
20_069,Trat 7,3,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4317.8,66,10.9,69.6,4138,Passo Fundo2019,9
20_070,Trat 7,4,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4870.6,64,7.3,72.2,4400,Passo Fundo2019,9
20_071,Trat 8,1,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3991.4,72,10.8,71.4,4505,Passo Fundo2019,9
20_072,Trat 8,2,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,5065.8,72,11.8,73.2,4345,Passo Fundo2019,9
20_073,Trat 8,3,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4275,50,6.6,71.6,4923,Passo Fundo2019,9
20_074,Trat 8,4,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3178.3,27,3.5,72.2,5333,Passo Fundo2019,9
20_075,Trat 9,1,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,5066.8,72,15,68.4,4365,Passo Fundo2019,9
20_076,Trat 9,2,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,6681.2,33,3.6,73.2,4270,Passo Fundo2019,9
20_077,Trat 9,3,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4957.8,48,5.4,71.4,4618,Passo Fundo2019,9
20_078,Trat 9,4,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4723.8,36,4.8,72.8,5040,Passo Fundo2019,9
20_079,Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,5253.6,42,5.4,70,3883,Passo Fundo2019,9
20_080,Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4757.2,62,8,70.4,4298,Passo Fundo2019,9
20_081,Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3786.3,26,3.1,73.4,5028,Passo Fundo2019,9
20_082,Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3207,41,5.6,72.2,4488,Passo Fundo2019,9
20_083,Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4670.8,49,6.3,71,4718,Passo Fundo2019,9
20_084,Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,1988.8,13,1.1,76.2,5613,Passo Fundo2019,9
20_085,Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3485.8,55,6.4,72.6,4813,Passo Fundo2019,9
20_086,Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2136.6,39,4.1,72.6,5450,Passo Fundo2019,9
20_087,Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4225.4,60,12.1,69,3715,Passo Fundo2019,9
20_088,Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,5329,66,12.5,71.4,4505,Passo Fundo2019,9
20_089,Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3451.8,31,3.7,73.6,5490,Passo Fundo2019,9
20_090,Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4859,40,4.4,73,5175,Passo Fundo2019,9
20_091,Trat 13,1,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4112,60,10.1,73,4490,Passo Fundo2019,9
20_092,Trat 13,2,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3174,53,5.8,71.4,4618,Passo Fundo2019,9
20_093,Trat 13,3,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,3228.8,67,8.4,73,4843,Passo Fundo2019,9
20_094,Trat 13,4,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,2867.4,22,2.3,71.6,4918,Passo Fundo2019,9
20_095,Trat 14,1,Clorotalonil + tebuconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,6490,60,8.1,70.6,4430,Passo Fundo2019,9
20_096,Trat 14,2,Clorotalonil + tebuconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,6414.2,58,8.8,72.4,4970,Passo Fundo2019,9
20_097,Trat 14,3,Clorotalonil + tebuconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,5403.2,51,6.4,72.6,4903,Passo Fundo2019,9
20_098,Trat 14,4,Clorotalonil + tebuconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2020,2019,4736.2,43,5.1,74.2,5595,Passo Fundo2019,9
20_099,Trat 1,1,aacheck,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,662.8,74,NA,70.2,2198.5,Ponta Grossa2019,10
20_100,Trat 2,1,Tebuconazole + trifloxistrobina,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,142.5,56,NA,66,2501.3,Ponta Grossa2019,10
20_101,Trat 3,1,Piraclostrobina + metconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,475.6,48,NA,71.7,2275.3,Ponta Grossa2019,10
20_102,Trat 4,1,Trifloxistrobina + protioconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,106.6,42,NA,72.9,2267,Ponta Grossa2019,10
20_103,Trat 5,1,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,191.4,30,NA,70.7,2292,Ponta Grossa2019,10
20_104,Trat 6,1,Metconazol,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,120.4,32,NA,77.8,2099.9,Ponta Grossa2019,10
20_105,Trat 7,1,Carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,247.9,36,NA,72.7,1991.6,Ponta Grossa2019,10
20_106,Trat 8,1,Clorotalonil + tebuconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,573.5,18,NA,70.2,2560.1,Ponta Grossa2019,10
20_107,Trat 9,1,Mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,623,24,NA,73,2503.9,Ponta Grossa2019,10
20_108,Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,222.6,30,NA,76.6,2431.7,Ponta Grossa2019,10
20_109,Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,172.9,32,NA,79,2298,Ponta Grossa2019,10
20_110,Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,246,24,NA,66,2448.4,Ponta Grossa2019,10
20_111,Trat 13,1,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,188.6,30,NA,75.1,2417.5,Ponta Grossa2019,10
20_112,Trat 14,1,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,298.2,34,NA,73.6,2410.8,Ponta Grossa2019,10
20_113,Trat 1,2,aacheck,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,615,68,NA,69.9,1819.2,Ponta Grossa2019,10
20_114,Trat 2,2,Tebuconazole + trifloxistrobina,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,860,42,NA,71.8,1787.8,Ponta Grossa2019,10
20_115,Trat 3,2,Piraclostrobina + metconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,58.1,30,NA,74.2,2290.9,Ponta Grossa2019,10
20_116,Trat 4,2,Trifloxistrobina + protioconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,243.2,30,NA,71.9,2183,Ponta Grossa2019,10
20_117,Trat 5,2,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,170.3,30,NA,71.6,2230.6,Ponta Grossa2019,10
20_118,Trat 6,2,Metconazol,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,365.4,28,NA,70,2375.2,Ponta Grossa2019,10
20_119,Trat 7,2,Carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,326.8,30,NA,71.7,2482.7,Ponta Grossa2019,10
20_120,Trat 8,2,Clorotalonil + tebuconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,373.5,28,NA,72.8,2372.1,Ponta Grossa2019,10
20_121,Trat 9,2,Mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,473.7,40,NA,69,2665.3,Ponta Grossa2019,10
20_122,Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,206,30,NA,70.3,2079.1,Ponta Grossa2019,10
20_123,Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,186.6,16,NA,74.5,2215,Ponta Grossa2019,10
20_124,Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,79.2,20,NA,71.9,2349.1,Ponta Grossa2019,10
20_125,Trat 13,2,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,153.4,26,NA,70.3,2681.7,Ponta Grossa2019,10
20_126,Trat 14,2,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,498,36,NA,71.2,2549.1,Ponta Grossa2019,10
20_127,Trat 1,3,aacheck,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,356.3,60,NA,69.5,1711.2,Ponta Grossa2019,10
20_128,Trat 2,3,Tebuconazole + trifloxistrobina,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,191.6,42,NA,72.8,2783.3,Ponta Grossa2019,10
20_129,Trat 3,3,Piraclostrobina + metconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,236.4,44,NA,67.1,2411.8,Ponta Grossa2019,10
20_130,Trat 4,3,Trifloxistrobina + protioconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,143.9,30,NA,68.9,3319.6,Ponta Grossa2019,10
20_131,Trat 5,3,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,96.8,26,NA,73.4,2651.8,Ponta Grossa2019,10
20_132,Trat 6,3,Metconazol,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,139.7,36,NA,70.2,2709.3,Ponta Grossa2019,10
20_133,Trat 7,3,Carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,124.1,26,NA,71.5,2849.1,Ponta Grossa2019,10
20_134,Trat 8,3,Clorotalonil + tebuconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,289,36,NA,72,2320.7,Ponta Grossa2019,10
20_135,Trat 9,3,Mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,588,36,NA,70,2506.8,Ponta Grossa2019,10
20_136,Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,447.4,38,NA,70.6,2968.4,Ponta Grossa2019,10
20_137,Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,107,28,NA,70.4,3268.5,Ponta Grossa2019,10
20_138,Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,206.4,26,NA,71.9,3053.4,Ponta Grossa2019,10
20_139,Trat 13,3,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,127.2,24,NA,74.1,2802.6,Ponta Grossa2019,10
20_140,Trat 14,3,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,318.8,18,NA,68.2,3059.6,Ponta Grossa2019,10
20_141,Trat 1,4,aacheck,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,1014.9,52,NA,68.1,2064.7,Ponta Grossa2019,10
20_142,Trat 2,4,Tebuconazole + trifloxistrobina,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,157.4,38,NA,72.8,2377.3,Ponta Grossa2019,10
20_143,Trat 3,4,Piraclostrobina + metconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,180.5,24,NA,70.9,2572.7,Ponta Grossa2019,10
20_144,Trat 4,4,Trifloxistrobina + protioconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,158.7,24,NA,71.5,1596.6,Ponta Grossa2019,10
20_145,Trat 5,4,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,241.9,36,NA,74,2121.4,Ponta Grossa2019,10
20_146,Trat 6,4,Metconazol,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,42.6,32,NA,73.3,1824.5,Ponta Grossa2019,10
20_147,Trat 7,4,Carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,163.7,26,NA,74.3,2399.8,Ponta Grossa2019,10
20_148,Trat 8,4,Clorotalonil + tebuconazole,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,273.8,40,NA,70,2493.7,Ponta Grossa2019,10
20_149,Trat 9,4,Mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,486.6,38,NA,68.9,2280.8,Ponta Grossa2019,10
20_150,Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,328.3,30,NA,72,2559.3,Ponta Grossa2019,10
20_151,Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,179.4,28,NA,70.9,2201.6,Ponta Grossa2019,10
20_152,Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,105.6,22,NA,77,2163.1,Ponta Grossa2019,10
20_153,Trat 13,4,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,88.6,22,NA,65.5,2244.1,Ponta Grossa2019,10
20_154,Trat 14,4,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Tibagi,Ponta Grossa,PR,2020,2019,286.2,32,NA,73.9,2914.8,Ponta Grossa2019,10
20_606,Trat 1,1,aacheck,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1596.1,53,4.8,72.5,4019,Cruz Alta2019,11
20_607,Trat 1,2,aacheck,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1066.4,54,4.9,70.5,4371,Cruz Alta2019,11
20_608,Trat 1,3,aacheck,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1545.6,46,4.8,71.7,3944,Cruz Alta2019,11
20_609,Trat 1,4,aacheck,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1152.6,48.3,4.1,72.5,4349,Cruz Alta2019,11
20_610,Trat 2,1,Tebuconazole + trifloxistrobina,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,350.5,31,3,73.2,4172,Cruz Alta2019,11
20_611,Trat 2,2,Tebuconazole + trifloxistrobina,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,486.7,31,3.4,73.9,4418,Cruz Alta2019,11
20_612,Trat 2,3,Tebuconazole + trifloxistrobina,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,792.3,31,3.2,73.7,4098,Cruz Alta2019,11
20_613,Trat 2,4,Tebuconazole + trifloxistrobina,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,539,30,3.4,72.1,4452,Cruz Alta2019,11
20_614,Trat 3,1,Piraclostrobina + metconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,532.5,11,1.1,74.6,4604,Cruz Alta2019,11
20_615,Trat 3,2,Piraclostrobina + metconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,285.8,17,1.1,75,4300,Cruz Alta2019,11
20_616,Trat 3,3,Piraclostrobina + metconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,491.7,15.3,2,73.9,4753,Cruz Alta2019,11
20_617,Trat 3,4,Piraclostrobina + metconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,525.2,10,1.1,NA,NA,Cruz Alta2019,11
20_618,Trat 4,1,Trifloxistrobina + protioconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1165.2,18,1.2,75.9,4371,Cruz Alta2019,11
20_619,Trat 4,2,Trifloxistrobina + protioconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,492.4,18,1.2,75,4538,Cruz Alta2019,11
20_620,Trat 4,3,Trifloxistrobina + protioconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,809.9,16.3,1.2,73.7,4729,Cruz Alta2019,11
20_621,Trat 4,4,Trifloxistrobina + protioconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,534.4,16,1.2,73,3899,Cruz Alta2019,11
20_622,Trat 5,1,Trifloxistrobina + protioconazole + bixafem,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,776.2,18.8,1.9,75,4675,Cruz Alta2019,11
20_623,Trat 5,2,Trifloxistrobina + protioconazole + bixafem,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,827.6,14,1.3,73.9,4701,Cruz Alta2019,11
20_624,Trat 5,3,Trifloxistrobina + protioconazole + bixafem,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,553,20,1.4,73.2,4698,Cruz Alta2019,11
20_625,Trat 5,4,Trifloxistrobina + protioconazole + bixafem,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1179.9,16,1.1,75.2,4701,Cruz Alta2019,11
20_626,Trat 6,1,Metconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,231.1,19,1.3,73.4,4907,Cruz Alta2019,11
20_627,Trat 6,2,Metconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,224.2,17,1.2,74.1,4963,Cruz Alta2019,11
20_628,Trat 6,3,Metconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,410.5,16,1.1,75.2,4766,Cruz Alta2019,11
20_629,Trat 6,4,Metconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,369.7,19.5,1.5,73,4710,Cruz Alta2019,11
20_630,Trat 7,1,Carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,989.5,22,1.5,72.8,4268,Cruz Alta2019,11
